"election_dt","county_name","contest_name","name_on_ballot","first_name","middle_name","last_name","name_suffix_lbl","nick_name","candidacy_dt","party_contest","party_candidate","is_unexpired","has_primary","is_partisan","vote_for","term"
"11/07/2017","HALIFAX","TOWN OF HALIFAX MAYOR","John L. White","JOHN","LEWIS","WHITE","","","07/20/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","HALIFAX","TOWN OF HOBGOOD TOWN COMMISSIONER","Sam L. Johnson","SAMUEL","L","JOHNSON","","","07/18/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HALIFAX","TOWN OF HOBGOOD TOWN COMMISSIONER","Robert Sykes","ROBERT","EDWARD","SYKES","JR","","07/17/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HALIFAX","TOWN OF HOBGOOD MAYOR","Dannie A. Flanary","DANNIE","ALAN","FLANARY","","","07/20/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","HALIFAX","TOWN OF LITTLETON TOWN COMMISSIONER","Stephen Barcelo","STEPHEN","ANTHONY","BARCELO","","","07/17/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HALIFAX","TOWN OF LITTLETON TOWN COMMISSIONER","Linwood Bowden, Jr.","LINWOOD","","BOWDEN","JR","","07/20/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HALIFAX","TOWN OF LITTLETON TOWN COMMISSIONER","Bonita Knight","MARGARET","B","KNIGHT","","","07/14/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HALIFAX","TOWN OF LITTLETON MAYOR","Owen Scott","KEITH","OWEN","SCOTT","JR","","07/11/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HALIFAX","CITY OF ROANOKE RAPIDS CITY COUNCIL DISTRICT 1","Suetta Scarbrough","SUETTA","S","SCARBROUGH","","","07/12/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HALIFAX","CITY OF ROANOKE RAPIDS CITY COUNCIL DISTRICT 2","Wayne Smith","KENNETH","WAYNE","SMITH","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HALIFAX","CITY OF ROANOKE RAPIDS MAYOR","Emery G. Doughtie","EMERY","GRANT","DOUGHTIE","","","07/13/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HALIFAX","CITY OF ROANOKE RAPIDS BOARD OF EDUCATION","Valencia W. Davis","VALENCIA","W","DAVIS","","","07/11/2017","","","FALSE","FALSE","FALSE","3","6"
"11/07/2017","HALIFAX","CITY OF ROANOKE RAPIDS BOARD OF EDUCATION","Henry B. Ford","HENRY","BRADLEY","FORD","","","07/20/2017","","","FALSE","FALSE","FALSE","3","6"
"11/07/2017","HALIFAX","CITY OF ROANOKE RAPIDS BOARD OF EDUCATION","Michael J. (Mike) Salanik","MICHAEL","J","SALANIK","","","07/07/2017","","","FALSE","FALSE","FALSE","3","6"
"11/07/2017","HALIFAX","CITY OF ROANOKE RAPIDS SANITARY DISTRICT","Gregory Browning","GREGORY","LEWIS","BROWNING","","","07/07/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","HALIFAX","CITY OF ROANOKE RAPIDS SANITARY DISTRICT","Gene St. Clair","EUGENE","JOSEPH","ST CLAIR","","GENE","07/11/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","HALIFAX","CITY OF ROANOKE RAPIDS SANITARY DISTRICT","Dom Fenner","DOM","","FENNER","","","07/18/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","HALIFAX","CITY OF ROANOKE RAPIDS SANITARY DISTRICT","Steve Holliday","STEVEN","MAYO","HOLLIDAY","","STEVE","07/12/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","HALIFAX","TOWN OF SCOTLAND NECK TOWN COMMISSIONER","Susie L. Dickens","SUSIE","LEE","DICKENS","","","07/14/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HALIFAX","TOWN OF SCOTLAND NECK TOWN COMMISSIONER","James A. Savage","JAMES","ALBERT","SAVAGE","","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HALIFAX","TOWN OF SCOTLAND NECK TOWN COMMISSIONER","Charles G. Suit","CHARLES","GRANVILLE","SUIT","","","07/17/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HALIFAX","TOWN OF SCOTLAND NECK TOWN MAYOR","Eddie Braxton","EDGAR","DAMON","BRAXTON","JR","EDDIE","07/11/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","HALIFAX","TOWN OF WELDON TOWN COMMISSIONER","Susie M. Adams","SUSIE","MARIE","ADAMS","","","07/18/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","HALIFAX","TOWN OF WELDON TOWN COMMISSIONER","Larry Brunson","LARRY","","BRUNSON","","","07/12/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","HALIFAX","TOWN OF WELDON TOWN COMMISSIONER","Walter Clark Jr","WALTER","","CLARK","JR","","07/17/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","HALIFAX","TOWN OF WELDON TOWN COMMISSIONER","Christon Martin","CHRISTON","MICHEAL","MARTIN","","","07/17/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","HALIFAX","TOWN OF WELDON TOWN COMMISSIONER","Kimberley Ann Robinson","KIMBERLEY","ANN","ROBINSON","","","07/18/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","HALIFAX","TOWN OF WELDON TOWN COMMISSIONER","Reailyn T. Stanback","REAILYN","THOMAS","STANBACK","","","07/20/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","HALIFAX","TOWN OF WELDON MAYOR","Stanley Edwards","STANLEY","M","EDWARDS","","","07/19/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HALIFAX","TOWN OF WELDON MAYOR","Julia M. Meacham","JULIA","M","MEACHAM","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HARNETT","TOWN OF ANGIER BOARD OF COMMISSIONERS WARD 1","Loru Boyer Hawley","LORU","BOYER","HAWLEY","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HARNETT","TOWN OF ANGIER BOARD OF COMMISSIONERS WARD 1","Jerry Hockaday","JERRY","E","HOCKADAY","","","07/19/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HARNETT","TOWN OF ANGIER BOARD OF COMMISSIONERS WARD 1","Brent Surles","BRENT","JASON","SURLES","","","07/10/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","HARNETT","TOWN OF ERWIN MAYOR","Patsy M. Carson","MILDRED","MCKAY","CARSON","","PATSY","07/13/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HARNETT","TOWN OF ANGIER BOARD OF COMMISSIONERS WARD 3","Mike Hill","MICHAEL","WAYNE","HILL","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HARNETT","TOWN OF ANGIER BOARD OF COMMISSIONERS WARD 3","Alvis McKoy","ALVIS","LEE","MCKOY","","","07/19/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","HARNETT","TOWN OF ERWIN BOARD OF COMMISSIONERS WARD 1","Alvester L. McKoy","ALVESTER","LEO","MCKOY","","","07/10/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HARNETT","TOWN OF COATS MAYOR","Chris Coats","CHRISTOPHER","THOMAS","COATS","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"10/10/2017","HARNETT","TOWN OF ERWIN BOARD OF COMMISSIONERS WARD 3","Thurman Edward Whitman","THURMAN","EDWARD","WHITMAN","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HARNETT","TOWN OF COATS BOARD OF COMMISSIONERS","Jerry W. Beasley","JERRY","WILLIAM","BEASLEY","","","07/17/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","HARNETT","TOWN OF COATS BOARD OF COMMISSIONERS","Allen Mosby","BRUCE","ALLEN","MOSBY","JR","","07/18/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","HARNETT","TOWN OF COATS BOARD OF COMMISSIONERS","John Raynor","JOHN","DAVID","RAYNOR","","","07/20/2017","","","FALSE","FALSE","FALSE","3","4"
"10/10/2017","HARNETT","TOWN OF ERWIN BOARD OF COMMISSIONERS WARD 5","Randy Lloyd Baker","RANDY","L","BAKER","","","07/14/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HARNETT","TOWN OF LILLINGTON MAYOR","Glenn McFadden","STEVEN","GLENN","MCFADDEN","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HARNETT","TOWN OF LILLINGTON BOARD OF COMMISSIONERS","Dianne M. Johnson","DIANNE","MARIE","JOHNSON","","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HARNETT","TOWN OF LILLINGTON BOARD OF COMMISSIONERS","Rupert Langdon","RUPERT","C","LANGDON","JR","","07/11/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HAYWOOD","TOWN OF CANTON MAYOR","Zeb L. Smathers","ZEBULON","LORANZO","SMATHERS","","ZEB","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HAYWOOD","TOWN OF CANTON ALDERMAN","Carl Cortright","CARL","WILLIAM","CORTRIGHT","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HAYWOOD","TOWN OF CANTON ALDERMAN","William Holland","WILLIAM","BRENT","HOLLAND","","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HAYWOOD","TOWN OF CANTON ALDERMAN","James Markey","JAMES","IAN","MARKEY","","","07/18/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HAYWOOD","TOWN OF CANTON ALDERMAN","Kristina Smith","KRISTINA","ELIZABETH","SMITH","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HAYWOOD","TOWN OF CLYDE ALDERMAN","Frank Lay","JAMES","FRANKLIN","LAY","II","FRANK","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HAYWOOD","TOWN OF CLYDE ALDERMAN","Jim Trantham","JAMES","WILSON","TRANTHAM","","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HAYWOOD","TOWN OF MAGGIE VALLEY ALDERMAN","Allen Alsbrooks","JEFFREY ALLEN","","ALSBROOKS","","ALLEN","07/21/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HAYWOOD","TOWN OF MAGGIE VALLEY ALDERMAN","Clayton Davis","JAMES","CLAYTON","DAVIS","","CLAYTON","07/21/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HAYWOOD","TOWN OF MAGGIE VALLEY ALDERMAN","Mike Eveland","MICHAEL","HOWARD","EVELAND","","MIKE","07/12/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HAYWOOD","TOWN OF MAGGIE VALLEY ALDERMAN","Jasay (Jessie) Ketchum","JASAY","FLOYD","KETCHUM","","JESSIE","07/14/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HAYWOOD","TOWN OF MAGGIE VALLEY ALDERMAN","Brooke H. Powell","BROOKE","HARRISON","POWELL","","","07/21/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HENDERSON","CITY OF HENDERSONVILLE COUNCIL MEMBER","Diane Caldwell","DIANE","RUDISILL","CALDWELL","","","07/21/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HENDERSON","CITY OF HENDERSONVILLE COUNCIL MEMBER","Jeff Miller","JEFFERY","LANE","MILLER","","","07/12/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HENDERSON","CITY OF HENDERSONVILLE COUNCIL MEMBER","Debbie Roundtree","DEBBIE","ONEAL","ROUNDTREE","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HENDERSON","CITY OF HENDERSONVILLE COUNCIL MEMBER","Jerry Smith Jr.","JERRY","ANDREWS","SMITH","JR","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HENDERSON","CITY OF HENDERSONVILLE MAYOR","Barbara G. Volk","BARBARA","JEAN","VOLK","","BILL","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","CITY OF SALUDA COMMISSIONER","Carolyn Ashburn","CAROLYN","BYRD","ASHBURN","","","07/12/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HENDERSON","CITY OF SALUDA COMMISSIONER","Paul C. Marion","PAUL","CURTIS","MARION","","","07/17/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HENDERSON","CITY OF SALUDA COMMISSIONER","Mark Oxtoby","MARK","SIMON","OXTOBY","","","07/13/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HENDERSON","CITY OF SALUDA COMMISSIONER","Teddy Stevens","THEODORE","WILLIAM","STEVENS","","TEDDY","07/19/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HENDERSON","CITY OF SALUDA MAYOR","Fred Baisden","FREDERICK","HAUGH","BAISDEN","","","07/13/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","CITY OF SALUDA MAYOR","Heath Potter","HEATH","DALE","POTTER","","","07/19/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","TOWN OF FLETCHER COUNCIL DISTRICT 1","Sheila Franklin","SHEILA","ANN","FRANKLIN","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","TOWN OF FLETCHER COUNCIL DISTRICT 4","Eddie S. Henderson","EDDIE","SLOAN","HENDERSON","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","TOWN OF FLETCHER MAYOR","Bill Moore","WILLIAM","BURTON","MOORE","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","TOWN OF FLETCHER MAYOR","Rod A. Whiteside","ROD","A","WHITESIDE","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","TOWN OF LAUREL PARK COUNCIL","A. Paul Hansen","A","PAUL","HANSEN","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HENDERSON","TOWN OF LAUREL PARK COUNCIL","Nancy Prior McKinley","NANCY","PRIOR","MCKINLEY","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HENDERSON","TOWN OF MILLS RIVER COUNCIL DISTRICT 1","Brian Caskey","BRIAN","DAVID","CASKEY","","","07/11/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","TOWN OF MILLS RIVER COUNCIL DISTRICT 1","Larry Freeman","LAWRENCE","BOND","FREEMAN","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","TOWN OF MILLS RIVER COUNCIL DISTRICT 2","Billy Johnston","WILLIAM","FRANKLIN","JOHNSTON","","","07/12/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","TOWN OF MILLS RIVER COUNCIL DISTRICT 2","Paul Richmond Meadows Jr.","PAUL","RICHMOND","MEADOWS","JR","","07/10/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","TOWN OF MILLS RIVER COUNCIL DISTRICT 3","Chae Trantham Davis","CHAE","TRANTHAM","DAVIS","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","TOWN OF MILLS RIVER COUNCIL DISTRICT 3","Nathan Garnett","NATHAN","DAVID","GARNETT","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","TOWN OF MILLS RIVER COUNCIL DISTRICT 3","James Smith Humphrey III","JAMES","SMITH","HUMPHREY","III","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","VILLAGE OF FLAT ROCK COUNCIL DISTRICT 1","Sheryl Jamerson","SHERYL","ANN","JAMERSON","","","07/17/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","VILLAGE OF FLAT ROCK COUNCIL DISTRICT 2","Paige Posey","PAIGE","","POSEY","","","07/17/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HENDERSON","VILLAGE OF FLAT ROCK COUNCIL DISTRICT 3","Albert S. Gooch Jr.","ALBERT","SIDNEY","GOOCH","JR","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HERTFORD","TOWN OF AHOSKIE COUNCIL MEMBER AT-LARGE","Jamie Burns","JAMIE","NICHOLS","BURNS","","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HERTFORD","TOWN OF AHOSKIE COUNCIL MEMBER AT-LARGE","Stewart Fields","STEWART","LEVERNE","FIELDS","","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HERTFORD","TOWN OF AHOSKIE COUNCIL MEMBER AT-LARGE","Donald Kirkland","DONALD","KIM","KIRKLAND","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HERTFORD","TOWN OF AHOSKIE COUNCIL MEMBER AT-LARGE","David D. Robertson","DAVID","DARNELL","ROBERTSON","","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HERTFORD","TOWN OF AHOSKIE COUNCIL MEMBER WARD A","Charles W. Freeman","CHARLES","W","FREEMAN","","","07/14/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HERTFORD","TOWN OF AHOSKIE COUNCIL MEMBER WARD B","C. David Stackhouse","CLINTON","DAVID","STACKHOUSE","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HERTFORD","TOWN OF AHOSKIE COUNCIL MEMBER WARD B","Katty Pena White","KATTY","ALTAGRACIA","PENA WHITE","","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HERTFORD","TOWN OF COFIELD MAYOR","June S. Wynn","JUNE","SHERROD","WYNN","","","07/21/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","HERTFORD","TOWN OF COFIELD COUNCIL MEMBER","Anthony V. Archer","ANTHONY","VANN","ARCHER","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF COMO MAYOR","Irvin L. Stephens, Sr.","IRVIN","LEE","STEPHENS","","","07/11/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HERTFORD","TOWN OF COMO COUNCIL MEMBER","Lorie Higbee","LORIE","ANN","HIGBEE","","","07/18/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","HERTFORD","TOWN OF COMO COUNCIL MEMBER","Susan W. Kennington","SUSAN","WHITE","KENNINGTON","","","07/18/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","HERTFORD","TOWN OF COMO COUNCIL MEMBER","Stephen F. Pearce","STEPHEN","FRANK","PEARCE","","","07/20/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","HERTFORD","TOWN OF COMO COUNCIL MEMBER","Ann E. Spruill","ANN","E","SPRUILL","","","07/18/2017","","","FALSE","FALSE","FALSE","4","4"
"11/07/2017","HERTFORD","TOWN OF HARRELLSVILLE MAYOR","Mary L. Thompson","MARY","LOUISE","THOMPSON","","","07/17/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","HERTFORD","TOWN OF HARRELLSVILLE COUNCIL MEMBER","Deborah Annette Baker","DEBORAH","ANNETTE","BAKER","","","07/14/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF HARRELLSVILLE COUNCIL MEMBER","Lisa Ann Hunnicutt","LISA","ANN","HUNNICUTT","","","07/14/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF HARRELLSVILLE COUNCIL MEMBER","Ronnie Revell","RONNIE","","REVELL","","","07/17/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF MURFREESBORO MAYOR","Hal Thomas","HAL","RAGLAND","THOMAS","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","HERTFORD","TOWN OF MURFREESBORO COUNCIL MEMBER","Kim Castle","KIM","VENUS","CASTLE","","","07/14/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF MURFREESBORO COUNCIL MEMBER","Craig Dennis","CRAIG","LEE","DENNIS","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF MURFREESBORO COUNCIL MEMBER","Rick Heckler","FREDERIC","VAUGHN","HECKLER","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF MURFREESBORO COUNCIL MEMBER","Mitchell R. Radford","MITCHELL","RYAN","RADFORD","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF MURFREESBORO COUNCIL MEMBER","Berna L. Stephens","BERNA","LAWRENCE","STEPHENS","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF MURFREESBORO COUNCIL MEMBER","Bill Theodorakis","VASILIS","S","THEODORAKIS","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF MURFREESBORO COUNCIL MEMBER","Sarah Whitley Wallace","SARAH","W","WALLACE","","","07/12/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF WINTON COUNCIL MEMBER","Blake Blythe","JOSEPH","BLAKE","BLYTHE","","","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF WINTON COUNCIL MEMBER","Brian Futrell","BRIAN","DANIEL","FUTRELL","","","07/13/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF WINTON COUNCIL MEMBER","Tiffany Michelle Lewis","TIFFANY","M","LEWIS","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF WINTON COUNCIL MEMBER","James (Bud) Manley","JAMES","HENRY","MANLEY","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HERTFORD","TOWN OF WINTON COUNCIL MEMBER","Emily (Emy) Winstead","EMILY","F","WINSTEAD","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","HOKE","CITY OF RAEFORD","John K. McNeill, III","JOHN","KNOX","MCNEILL","III","","07/11/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","HOKE","CITY OF RAEFORD COUNCIL MEMBER","Charles Allen","CHARLES","DALE","ALLEN","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HOKE","CITY OF RAEFORD COUNCIL MEMBER","Robert Colson","ROBERT","HAMPTON","COLSON","III","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","HOKE","CITY OF RAEFORD COUNCIL MEMBER","Wayne Willis","CLARENCE","WAYNE","WILLIS","","","07/11/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","IREDELL","TOWN OF MOORESVILLE COMMISSIONER WARD 4","Michael P. Goudreault","MICHAEL","","GOUDREAULT","","","07/10/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","IREDELL","TOWN OF MOORESVILLE COMMISSIONER WARD 4","Lisa M. Qualls","LISA","MARIE","QUALLS","","","07/13/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","IREDELL","TOWN OF DAVIDSON MAYOR","Russell B. (Rusty) Knox, Jr.","RUSSELL","B","KNOX","JR","RUSTY","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","IREDELL","TOWN OF DAVIDSON MAYOR","Laurie Ann Venzon","LAURIE","ANN","VENZON","","","07/12/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","IREDELL","TOWN OF DAVIDSON MAYOR","John Mercer Woods","JOHN","MERCER","WOODS","","","07/21/2017","","","FALSE","FALSE","FALSE","1","2"
"10/10/2017","IREDELL","CITY OF STATESVILLE MAYOR","Kyle Houston","KYLE","LANG","HOUSTON","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","IREDELL","CITY OF STATESVILLE MAYOR","Michael Johnson","MICHAEL","H","JOHNSON","","","07/11/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","IREDELL","CITY OF STATESVILLE MAYOR","Karen A. Keaton","KAREN","ADELE","KEATON","","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","IREDELL","CITY OF STATESVILLE MAYOR","Constantine H. (Costi) Kutteh","CONSTANTINE","H","KUTTEH","","COSTI","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","IREDELL","CITY OF STATESVILLE MAYOR","Roseta Williams","ROSETA","RENEE","WILLIAMS","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","IREDELL","TOWN OF DAVIDSON BOARD OF COMMISSIONERS","Stacey Anderson","STACEY","M","ANDERSON","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","IREDELL","TOWN OF DAVIDSON BOARD OF COMMISSIONERS","Michael V. Angell","MICHAEL","VERNON","ANGELL","","","07/12/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","IREDELL","TOWN OF DAVIDSON BOARD OF COMMISSIONERS","George Berger","GEORGE","ADAM","BERGER","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","IREDELL","TOWN OF DAVIDSON BOARD OF COMMISSIONERS","Jane Campbell","JANE","ELIZABETH","CAMPBELL","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","IREDELL","TOWN OF DAVIDSON BOARD OF COMMISSIONERS","Shana Erber","SHANA","HUNTINGTON","ERBER","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","IREDELL","TOWN OF DAVIDSON BOARD OF COMMISSIONERS","Ryan Fay","CHRISTOPHER","RYAN","FAY","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","IREDELL","TOWN OF DAVIDSON BOARD OF COMMISSIONERS","Matthew Fort","MATTHEW","PAUL","FORT","","","07/12/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","IREDELL","TOWN OF DAVIDSON BOARD OF COMMISSIONERS","Jim Fuller","JAMES","CALVIN","FULLER","JR","JIM","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
